id,name,Title,Keys,Time,Link,Media,Content,drilldown,stkno_,Check,y
長榮,長榮,經濟衰退隱憂 台積電下殺9元 台股暴跌逾170點 - 中時新聞網 Chinatimes.com,['暴跌'],2022/8/22,https://www.chinatimes.com/realtimenews/20220822000947-260410?ctrack=pc_main_recmd_p16,中時新聞網 Chinatimes.com,"['經濟衰退雜音仍存在，上周五美股收黑，台股今（22日）以15375.20點開出，下跌30點，隨後跌幅擴大至超過170點，權值股台積電挫低9元，觸及510元，聯發科暴跌17元，觸及676元，航運三雄長榮、萬海及陽明暴跌超過2%，金融股龍頭富邦金與國泰金也出現1%左右的跌幅。', '', '', '', '台股上周五（19日）上漲12.02點，收在15408.78點，成交值2186.84億。三大法人外資及陸資賣超、投信買超、自營商買超，合計賣超48.01億。自營商買超9.56億，投信買超15.48億，外資及陸資賣超73.05億。', '', '', '', '美股四大指數皆墨，道瓊下跌292.26點（或0.86%）至33706.74點，那斯達克指數暴跌260.08點（或2.01%）至12705.21點，標普500指數挫低55.26點（或1.29%）至4228.48點，費城半導體大跌84.50點（或2.78%）至2953.34點。', '', '']",長榮,2603,Y,32999700
長榮,長榮,美股暴跌拖累 台積電下殺8元 台股挫低逾140點 - 中時新聞網 Chinatimes.com,['暴跌'],2022/8/23,https://www.chinatimes.com/amp/realtimenews/20220823001214-260410,中時新聞網 Chinatimes.com,"['台股今（22日）以15225.17點開出，下跌19點，隨後跌幅擴大至超過140點，權值股台積電跌8元，觸及502元，聯發科跌5元，觸及667元，航運三雄長榮、萬海及陽明上漲近1%撐盤。\r', ' ', '即使美國消費者物價指數（CPI）已經在7月下滑，顯示通膨已經觸頂，市場仍擔憂聯準會激烈升息，周一美股四大指數收黑，道瓊重挫643.13點（或1.91%）至33063.61點，那斯達克指數下跌323.64點（或2.55%）至12381.57點，標普500點暴跌90.49點（或2.14%）至4137.99點，費城半導體指數挫低109.97點（或3.72%）至2843.37點。\r', ' ', '台股昨（22日）下跌163.64點，收在15245.14點，成交值1994.23億。三大法人外資及陸資賣超、投信買超、自營商賣超，合計賣超149.96億。自營商賣超6.9億，投信買超8.03億，外資及陸資賣超151.09億。\r', '']",長榮,2603,Y,32999700
國泰金,國泰金,經濟衰退隱憂 台積電下殺9元 台股暴跌逾170點 - 中時新聞網 Chinatimes.com,['暴跌'],2022/8/22,https://www.chinatimes.com/realtimenews/20220822000947-260410?ctrack=pc_main_recmd_p16,中時新聞網 Chinatimes.com,"['經濟衰退雜音仍存在，上周五美股收黑，台股今（22日）以15375.20點開出，下跌30點，隨後跌幅擴大至超過170點，權值股台積電挫低9元，觸及510元，聯發科暴跌17元，觸及676元，航運三雄長榮、萬海及陽明暴跌超過2%，金融股龍頭富邦金與國泰金也出現1%左右的跌幅。', '', '', '', '台股上周五（19日）上漲12.02點，收在15408.78點，成交值2186.84億。三大法人外資及陸資賣超、投信買超、自營商買超，合計賣超48.01億。自營商買超9.56億，投信買超15.48億，外資及陸資賣超73.05億。', '', '', '', '美股四大指數皆墨，道瓊下跌292.26點（或0.86%）至33706.74點，那斯達克指數暴跌260.08點（或2.01%）至12705.21點，標普500指數挫低55.26點（或1.29%）至4228.48點，費城半導體大跌84.50點（或2.78%）至2953.34點。', '', '']",國泰金,2882,Y,1112400
富邦金,富邦金,經濟衰退隱憂 台積電下殺9元 台股暴跌逾170點 - 中時新聞網 Chinatimes.com,['暴跌'],2022/8/22,https://www.chinatimes.com/realtimenews/20220822000947-260410?ctrack=pc_main_recmd_p16,中時新聞網 Chinatimes.com,"['經濟衰退雜音仍存在，上周五美股收黑，台股今（22日）以15375.20點開出，下跌30點，隨後跌幅擴大至超過170點，權值股台積電挫低9元，觸及510元，聯發科暴跌17元，觸及676元，航運三雄長榮、萬海及陽明暴跌超過2%，金融股龍頭富邦金與國泰金也出現1%左右的跌幅。', '', '', '', '台股上周五（19日）上漲12.02點，收在15408.78點，成交值2186.84億。三大法人外資及陸資賣超、投信買超、自營商買超，合計賣超48.01億。自營商買超9.56億，投信買超15.48億，外資及陸資賣超73.05億。', '', '', '', '美股四大指數皆墨，道瓊下跌292.26點（或0.86%）至33706.74點，那斯達克指數暴跌260.08點（或2.01%）至12705.21點，標普500指數挫低55.26點（或1.29%）至4228.48點，費城半導體大跌84.50點（或2.78%）至2953.34點。', '', '']",富邦金,2881,Y,1338600
惠特,惠特,美股慘跌台股回測月線 電動車概念股亮眼、生技股續旺 - 經濟日報,['慘跌'],NA,https://money.udn.com/money/story/5607/6557130,經濟日報,"['美股四大指數盡墨，科技股成為殺盤重心，造成台股今（23）日開低走低，科技權值股壓盤，加權指數盤中失守季線、回測月線，更一度跌至15,100點之下，盤面上，電動車概念股可望受惠特斯拉搶購效應，今日強勢表態，櫃買市場則有生技族群續強。', '\n', '\r\n台新投顧副總經理黃文清表示，台股目前進入消化前波漲幅的整理盤，預期致年底前仍有機會持續反彈，本波下跌可能在央行年會之後才有機會止跌，建議投資人，持續觀察重量級指標股，如有明顯轉強的訊號，則逢低進場時機顯現。', '\n', '\r\n在選股方面，黃文清建議，可選擇具有長線成長趨勢的產業，如：電動車、半導體設備與材料、綠能產業，非電股部分則可留意汽車零組件、與受惠升息的金融族群，尤其金融族群已經跌深，投資價值浮現，建議投資人可尋找機會長線布局。', '\n', '\r\n台積電（2330）（2330）今日盤中跌幅落在1%左右，股價在502～506元之間起伏，目前僅守住季線；聯電（2303）（2303）盤中表現尤為疲弱，失守所有均線，跌幅也達2%以上；惟聯發科（2454）（2454）表現相對有撐，盤中在平盤線來回整理。', '\n', '\r\n車用電子族群中，昇銳（3128）（3128）盤中亮燈漲停；同致（3552）（3552）、環天科（3499）（3499）盤中漲幅別達5%和4%，同志更一口氣站上年線；貿聯-KY（3665）（3665），為升，順達（3211）（3211）等股，盤中也維持在平盤以上。', '\n', '\r\n櫃買市場中，生技族群的中天（4128）（4128），合一（4743）（4743）續旺，今日盤中再度亮燈漲停，股價雙雙創下近三個月高點，也一同跳空站上所有均線，中天股價達67.2元，合一達220.5元，此外，台生材（6649）（6649），威健生技（6661）（6661）也拉上漲停板，台微醫（6767）（6767）以9%漲幅緊追在後，杏國（4192）（4192），醣聯（4168）（4168），泰博（4736）（4736）等股盤中漲幅也超過1%。']",惠特,6706,Y,59500000
惠特,惠特,美股慘跌台股回測月線 電動車概念股亮眼、生技股續旺 - udn.com,['慘跌'],2022/8/23,https://udn.com/news/story/7251/6557130,udn.com,"['美股四大指數盡墨，科技股成為殺盤重心，造成台股今（23）日開低走低，科技權值股壓盤，加權指數盤中失守季線、回測月線，更一度跌至15,100點之下，盤面上，電動車概念股可望受惠特斯拉搶購效應，今日強勢表態，櫃買市場則有生技族群續強。', '\n', '\r\n台新投顧副總經理黃文清表示，台股目前進入消化前波漲幅的整理盤，預期致年底前仍有機會持續反彈，本波下跌可能在央行年會之後才有機會止跌，建議投資人，持續觀察重量級指標股，如有明顯轉強的訊號，則逢低進場時機顯現。', '\n', '\r\n在選股方面，黃文清建議，可選擇具有長線成長趨勢的產業，如：電動車、半導體設備與材料、綠能產業，非電股部分則可留意汽車零組件、與受惠升息的金融族群，尤其金融族群已經跌深，投資價值浮現，建議投資人可尋找機會長線布局。', '\n', '\r\n台積電（2330）今日盤中跌幅落在1%左右，股價在502～506元之間起伏，目前僅守住季線；聯電（2303）盤中表現尤為疲弱，失守所有均線，跌幅也達2%以上；惟聯發科（2454）表現相對有撐，盤中在平盤線來回整理。', '\n', '\r\n車用電子族群中，昇銳（3128）盤中亮燈漲停；同致（3552）、環天科（3499）盤中漲幅別達5%和4%，同志更一口氣站上年線；貿聯-KY（3665），為升，順達（3211）等股，盤中也維持在平盤以上。', '\n', '\r\n櫃買市場中，生技族群的中天（4128），合一（4743）續旺，今日盤中再度亮燈漲停，股價雙雙創下近三個月高點，也一同跳空站上所有均線，中天股價達67.2元，合一達220.5元，此外，台生材（6649），威健生技（6661）也拉上漲停板，台微醫（6767）以9%漲幅緊追在後，杏國（4192），醣聯（4168），泰博（4736）等股盤中漲幅也超過1%。']",惠特,6706,Y,59500000
貿聯-KY,貿聯-KY,美股慘跌台股回測月線 電動車概念股亮眼、生技股續旺 - udn.com,['慘跌'],2022/8/23,https://udn.com/news/story/7251/6557130,udn.com,"['美股四大指數盡墨，科技股成為殺盤重心，造成台股今（23）日開低走低，科技權值股壓盤，加權指數盤中失守季線、回測月線，更一度跌至15,100點之下，盤面上，電動車概念股可望受惠特斯拉搶購效應，今日強勢表態，櫃買市場則有生技族群續強。', '\n', '\r\n台新投顧副總經理黃文清表示，台股目前進入消化前波漲幅的整理盤，預期致年底前仍有機會持續反彈，本波下跌可能在央行年會之後才有機會止跌，建議投資人，持續觀察重量級指標股，如有明顯轉強的訊號，則逢低進場時機顯現。', '\n', '\r\n在選股方面，黃文清建議，可選擇具有長線成長趨勢的產業，如：電動車、半導體設備與材料、綠能產業，非電股部分則可留意汽車零組件、與受惠升息的金融族群，尤其金融族群已經跌深，投資價值浮現，建議投資人可尋找機會長線布局。', '\n', '\r\n台積電（2330）今日盤中跌幅落在1%左右，股價在502～506元之間起伏，目前僅守住季線；聯電（2303）盤中表現尤為疲弱，失守所有均線，跌幅也達2%以上；惟聯發科（2454）表現相對有撐，盤中在平盤線來回整理。', '\n', '\r\n車用電子族群中，昇銳（3128）盤中亮燈漲停；同致（3552）、環天科（3499）盤中漲幅別達5%和4%，同志更一口氣站上年線；貿聯-KY（3665），為升，順達（3211）等股，盤中也維持在平盤以上。', '\n', '\r\n櫃買市場中，生技族群的中天（4128），合一（4743）續旺，今日盤中再度亮燈漲停，股價雙雙創下近三個月高點，也一同跳空站上所有均線，中天股價達67.2元，合一達220.5元，此外，台生材（6649），威健生技（6661）也拉上漲停板，台微醫（6767）以9%漲幅緊追在後，杏國（4192），醣聯（4168），泰博（4736）等股盤中漲幅也超過1%。']",貿聯-KY,3665,Y,330388000
貿聯-KY,貿聯-KY,美股慘跌台股回測月線 電動車概念股亮眼、生技股續旺 - 經濟日報,['慘跌'],NA,https://money.udn.com/money/story/5607/6557130,經濟日報,"['美股四大指數盡墨，科技股成為殺盤重心，造成台股今（23）日開低走低，科技權值股壓盤，加權指數盤中失守季線、回測月線，更一度跌至15,100點之下，盤面上，電動車概念股可望受惠特斯拉搶購效應，今日強勢表態，櫃買市場則有生技族群續強。', '\n', '\r\n台新投顧副總經理黃文清表示，台股目前進入消化前波漲幅的整理盤，預期致年底前仍有機會持續反彈，本波下跌可能在央行年會之後才有機會止跌，建議投資人，持續觀察重量級指標股，如有明顯轉強的訊號，則逢低進場時機顯現。', '\n', '\r\n在選股方面，黃文清建議，可選擇具有長線成長趨勢的產業，如：電動車、半導體設備與材料、綠能產業，非電股部分則可留意汽車零組件、與受惠升息的金融族群，尤其金融族群已經跌深，投資價值浮現，建議投資人可尋找機會長線布局。', '\n', '\r\n台積電（2330）（2330）今日盤中跌幅落在1%左右，股價在502～506元之間起伏，目前僅守住季線；聯電（2303）（2303）盤中表現尤為疲弱，失守所有均線，跌幅也達2%以上；惟聯發科（2454）（2454）表現相對有撐，盤中在平盤線來回整理。', '\n', '\r\n車用電子族群中，昇銳（3128）（3128）盤中亮燈漲停；同致（3552）（3552）、環天科（3499）（3499）盤中漲幅別達5%和4%，同志更一口氣站上年線；貿聯-KY（3665）（3665），為升，順達（3211）（3211）等股，盤中也維持在平盤以上。', '\n', '\r\n櫃買市場中，生技族群的中天（4128）（4128），合一（4743）（4743）續旺，今日盤中再度亮燈漲停，股價雙雙創下近三個月高點，也一同跳空站上所有均線，中天股價達67.2元，合一達220.5元，此外，台生材（6649）（6649），威健生技（6661）（6661）也拉上漲停板，台微醫（6767）（6767）以9%漲幅緊追在後，杏國（4192）（4192），醣聯（4168）（4168），泰博（4736）（4736）等股盤中漲幅也超過1%。']",貿聯-KY,3665,Y,330388000
陽明,陽明,美股暴跌拖累 台積電下殺8元 台股挫低逾140點 - 中時新聞網 Chinatimes.com,['暴跌'],2022/8/23,https://www.chinatimes.com/amp/realtimenews/20220823001214-260410,中時新聞網 Chinatimes.com,"['台股今（22日）以15225.17點開出，下跌19點，隨後跌幅擴大至超過140點，權值股台積電跌8元，觸及502元，聯發科跌5元，觸及667元，航運三雄長榮、萬海及陽明上漲近1%撐盤。\r', ' ', '即使美國消費者物價指數（CPI）已經在7月下滑，顯示通膨已經觸頂，市場仍擔憂聯準會激烈升息，周一美股四大指數收黑，道瓊重挫643.13點（或1.91%）至33063.61點，那斯達克指數下跌323.64點（或2.55%）至12381.57點，標普500點暴跌90.49點（或2.14%）至4137.99點，費城半導體指數挫低109.97點（或3.72%）至2843.37點。\r', ' ', '台股昨（22日）下跌163.64點，收在15245.14點，成交值1994.23億。三大法人外資及陸資賣超、投信買超、自營商賣超，合計賣超149.96億。自營商賣超6.9億，投信買超8.03億，外資及陸資賣超151.09億。\r', '']",陽明,2609,Y,30627000
陽明,陽明,經濟衰退隱憂 台積電下殺9元 台股暴跌逾170點 - 中時新聞網 Chinatimes.com,['暴跌'],2022/8/22,https://www.chinatimes.com/realtimenews/20220822000947-260410?ctrack=pc_main_recmd_p16,中時新聞網 Chinatimes.com,"['經濟衰退雜音仍存在，上周五美股收黑，台股今（22日）以15375.20點開出，下跌30點，隨後跌幅擴大至超過170點，權值股台積電挫低9元，觸及510元，聯發科暴跌17元，觸及676元，航運三雄長榮、萬海及陽明暴跌超過2%，金融股龍頭富邦金與國泰金也出現1%左右的跌幅。', '', '', '', '台股上周五（19日）上漲12.02點，收在15408.78點，成交值2186.84億。三大法人外資及陸資賣超、投信買超、自營商買超，合計賣超48.01億。自營商買超9.56億，投信買超15.48億，外資及陸資賣超73.05億。', '', '', '', '美股四大指數皆墨，道瓊下跌292.26點（或0.86%）至33706.74點，那斯達克指數暴跌260.08點（或2.01%）至12705.21點，標普500指數挫低55.26點（或1.29%）至4228.48點，費城半導體大跌84.50點（或2.78%）至2953.34點。', '', '']",陽明,2609,Y,30627000
萬海,萬海,美股暴跌拖累 台積電下殺8元 台股挫低逾140點 - 中時新聞網 Chinatimes.com,['暴跌'],2022/8/23,https://www.chinatimes.com/amp/realtimenews/20220823001214-260410,中時新聞網 Chinatimes.com,"['台股今（22日）以15225.17點開出，下跌19點，隨後跌幅擴大至超過140點，權值股台積電跌8元，觸及502元，聯發科跌5元，觸及667元，航運三雄長榮、萬海及陽明上漲近1%撐盤。\r', ' ', '即使美國消費者物價指數（CPI）已經在7月下滑，顯示通膨已經觸頂，市場仍擔憂聯準會激烈升息，周一美股四大指數收黑，道瓊重挫643.13點（或1.91%）至33063.61點，那斯達克指數下跌323.64點（或2.55%）至12381.57點，標普500點暴跌90.49點（或2.14%）至4137.99點，費城半導體指數挫低109.97點（或3.72%）至2843.37點。\r', ' ', '台股昨（22日）下跌163.64點，收在15245.14點，成交值1994.23億。三大法人外資及陸資賣超、投信買超、自營商賣超，合計賣超149.96億。自營商賣超6.9億，投信買超8.03億，外資及陸資賣超151.09億。\r', '']",萬海,2615,Y,23177000
萬海,萬海,經濟衰退隱憂 台積電下殺9元 台股暴跌逾170點 - 中時新聞網 Chinatimes.com,['暴跌'],2022/8/22,https://www.chinatimes.com/realtimenews/20220822000947-260410?ctrack=pc_main_recmd_p16,中時新聞網 Chinatimes.com,"['經濟衰退雜音仍存在，上周五美股收黑，台股今（22日）以15375.20點開出，下跌30點，隨後跌幅擴大至超過170點，權值股台積電挫低9元，觸及510元，聯發科暴跌17元，觸及676元，航運三雄長榮、萬海及陽明暴跌超過2%，金融股龍頭富邦金與國泰金也出現1%左右的跌幅。', '', '', '', '台股上周五（19日）上漲12.02點，收在15408.78點，成交值2186.84億。三大法人外資及陸資賣超、投信買超、自營商買超，合計賣超48.01億。自營商買超9.56億，投信買超15.48億，外資及陸資賣超73.05億。', '', '', '', '美股四大指數皆墨，道瓊下跌292.26點（或0.86%）至33706.74點，那斯達克指數暴跌260.08點（或2.01%）至12705.21點，標普500指數挫低55.26點（或1.29%）至4228.48點，費城半導體大跌84.50點（或2.78%）至2953.34點。', '', '']",萬海,2615,Y,23177000
聯發科,聯發科,美股暴跌拖累 台積電下殺8元 台股挫低逾140點 - 中時新聞網 Chinatimes.com,['暴跌'],2022/8/23,https://www.chinatimes.com/amp/realtimenews/20220823001214-260410,中時新聞網 Chinatimes.com,"['台股今（22日）以15225.17點開出，下跌19點，隨後跌幅擴大至超過140點，權值股台積電跌8元，觸及502元，聯發科跌5元，觸及667元，航運三雄長榮、萬海及陽明上漲近1%撐盤。\r', ' ', '即使美國消費者物價指數（CPI）已經在7月下滑，顯示通膨已經觸頂，市場仍擔憂聯準會激烈升息，周一美股四大指數收黑，道瓊重挫643.13點（或1.91%）至33063.61點，那斯達克指數下跌323.64點（或2.55%）至12381.57點，標普500點暴跌90.49點（或2.14%）至4137.99點，費城半導體指數挫低109.97點（或3.72%）至2843.37點。\r', ' ', '台股昨（22日）下跌163.64點，收在15245.14點，成交值1994.23億。三大法人外資及陸資賣超、投信買超、自營商賣超，合計賣超149.96億。自營商賣超6.9億，投信買超8.03億，外資及陸資賣超151.09億。\r', '']",聯發科,2454,Y,3992455324
聯發科,聯發科,經濟衰退隱憂 台積電下殺9元 台股暴跌逾170點 - 中時新聞網 Chinatimes.com,['暴跌'],2022/8/22,https://www.chinatimes.com/realtimenews/20220822000947-260410?ctrack=pc_main_recmd_p16,中時新聞網 Chinatimes.com,"['經濟衰退雜音仍存在，上周五美股收黑，台股今（22日）以15375.20點開出，下跌30點，隨後跌幅擴大至超過170點，權值股台積電挫低9元，觸及510元，聯發科暴跌17元，觸及676元，航運三雄長榮、萬海及陽明暴跌超過2%，金融股龍頭富邦金與國泰金也出現1%左右的跌幅。', '', '', '', '台股上周五（19日）上漲12.02點，收在15408.78點，成交值2186.84億。三大法人外資及陸資賣超、投信買超、自營商買超，合計賣超48.01億。自營商買超9.56億，投信買超15.48億，外資及陸資賣超73.05億。', '', '', '', '美股四大指數皆墨，道瓊下跌292.26點（或0.86%）至33706.74點，那斯達克指數暴跌260.08點（或2.01%）至12705.21點，標普500指數挫低55.26點（或1.29%）至4228.48點，費城半導體大跌84.50點（或2.78%）至2953.34點。', '', '']",聯發科,2454,Y,3992455324
聯發科,聯發科,美股慘跌台股回測月線 電動車概念股亮眼、生技股續旺 - 經濟日報,['慘跌'],NA,https://money.udn.com/money/story/5607/6557130,經濟日報,"['美股四大指數盡墨，科技股成為殺盤重心，造成台股今（23）日開低走低，科技權值股壓盤，加權指數盤中失守季線、回測月線，更一度跌至15,100點之下，盤面上，電動車概念股可望受惠特斯拉搶購效應，今日強勢表態，櫃買市場則有生技族群續強。', '\n', '\r\n台新投顧副總經理黃文清表示，台股目前進入消化前波漲幅的整理盤，預期致年底前仍有機會持續反彈，本波下跌可能在央行年會之後才有機會止跌，建議投資人，持續觀察重量級指標股，如有明顯轉強的訊號，則逢低進場時機顯現。', '\n', '\r\n在選股方面，黃文清建議，可選擇具有長線成長趨勢的產業，如：電動車、半導體設備與材料、綠能產業，非電股部分則可留意汽車零組件、與受惠升息的金融族群，尤其金融族群已經跌深，投資價值浮現，建議投資人可尋找機會長線布局。', '\n', '\r\n台積電（2330）（2330）今日盤中跌幅落在1%左右，股價在502～506元之間起伏，目前僅守住季線；聯電（2303）（2303）盤中表現尤為疲弱，失守所有均線，跌幅也達2%以上；惟聯發科（2454）（2454）表現相對有撐，盤中在平盤線來回整理。', '\n', '\r\n車用電子族群中，昇銳（3128）（3128）盤中亮燈漲停；同致（3552）（3552）、環天科（3499）（3499）盤中漲幅別達5%和4%，同志更一口氣站上年線；貿聯-KY（3665）（3665），為升，順達（3211）（3211）等股，盤中也維持在平盤以上。', '\n', '\r\n櫃買市場中，生技族群的中天（4128）（4128），合一（4743）（4743）續旺，今日盤中再度亮燈漲停，股價雙雙創下近三個月高點，也一同跳空站上所有均線，中天股價達67.2元，合一達220.5元，此外，台生材（6649）（6649），威健生技（6661）（6661）也拉上漲停板，台微醫（6767）（6767）以9%漲幅緊追在後，杏國（4192）（4192），醣聯（4168）（4168），泰博（4736）（4736）等股盤中漲幅也超過1%。']",聯發科,2454,Y,3992455324
